# t,strain * 1e23
-1.17761,75.1
-1.17749,71.4
-1.17737,67.8
-1.17725,64
-1.17712,60.3
-1.1770,56.5
-1.17688,52.7
-1.17676,48.8
-1.17664,44.9
-1.17651,41
-1.17639,37.1
-1.17627,33.1
-1.17615,29.1
-1.17603,25.1
-1.1759,21
-1.17578,17
-1.17566,12.9
-1.17554,8.8
-1.17542,4.7
-1.17529,0.6
-1.17517,-3.5
-1.17505,-7.7
-1.17493,-11.8
-1.1748,-16
-1.17468,-20.1
-1.17456,-24.3
-1.17444,-28.4
-1.17432,-32.6
-1.17419,-36.7
-1.17407,-40.8
-1.17395,-45
-1.17383,-49.1
-1.17371,-53.2
-1.17358,-57.3
-1.17346,-61.4
-1.17334,-65.4
-1.17322,-69.5
-1.1731,-73.5
-1.17297,-77.5
-1.17285,-81.4
-1.17273,-85.4
-1.17261,-89.3
-1.17249,-93.2
-1.17236,-97
-1.17224,-100.8
-1.17212,-104.6
-1.1720,-108.3
-1.17187,-112
-1.17175,-115.7
-1.17163,-119.3
-1.17151,-122.9
-1.17139,-126.4
-1.17126,-129.9
-1.17114,-133.3
-1.17102,-136.7
-1.1709,-140
-1.17078,-143.2
-1.17065,-146.4
-1.17053,-149.6
-1.17041,-152.7
-1.17029,-155.7
-1.17017,-158.6
-1.17004,-161.5
-1.16992,-164.3
-1.1698,-167.1
-1.16968,-169.8
-1.16956,-172.4
-1.16943,-174.9
-1.16931,-177.4
-1.16919,-179.8
-1.16907,-182.1
-1.16895,-184.4
-1.16882,-186.5
-1.1687,-188.6
-1.16858,-190.6
-1.16846,-192.5
-1.16833,-194.4
-1.16821,-196.1
-1.16809,-197.8
-1.16797,-199.4
-1.16785,-200.9
-1.16772,-202.3
-1.1676,-203.6
-1.16748,-204.8
-1.16736,-206
-1.16724,-207
-1.16711,-208
-1.16699,-208.8
-1.16687,-209.6
-1.16675,-210.3
-1.16663,-210.9
-1.1665,-211.3
-1.16638,-211.7
-1.16626,-212
-1.16614,-212.2
-1.16602,-212.3
-1.16589,-212.3
-1.16577,-212.2
-1.16565,-212
-1.16553,-211.7
-1.16541,-211.3
-1.16528,-210.9
-1.16516,-210.3
-1.16504,-209.6
-1.16492,-208.8
-1.16479,-207.9
-1.16467,-207
-1.16455,-205.9
-1.16443,-204.7
-1.16431,-203.5
-1.16418,-202.1
-1.16406,-200.6
-1.16394,-199.1
-1.16382,-197.4
-1.1637,-195.7
-1.16357,-193.8
-1.16345,-191.9
-1.16333,-189.9
-1.16321,-187.8
-1.16309,-185.6
-1.16296,-183.3
-1.16284,-180.9
-1.16272,-178.4
-1.1626,-175.8
-1.16248,-173.2
-1.16235,-170.4
-1.16223,-167.6
-1.16211,-164.7
-1.16199,-161.7
-1.16187,-158.6
-1.16174,-155.4
-1.16162,-152.2
-1.1615,-148.9
-1.16138,-145.5
-1.16125,-142
-1.16113,-138.5
-1.16101,-134.8
-1.16089,-131.2
-1.16077,-127.4
-1.16064,-123.6
-1.16052,-119.7
-1.1604,-115.7
-1.16028,-111.7
-1.16016,-107.6
-1.16003,-103.5
-1.15991,-99.3
-1.15979,-95
-1.15967,-90.7
-1.15955,-86.3
-1.15942,-81.9
-1.1593,-77.4
-1.15918,-72.9
-1.15906,-68.4
-1.15894,-63.8
-1.15881,-59.1
-1.15869,-54.4
-1.15857,-49.7
-1.15845,-44.9
-1.15833,-40.1
-1.1582,-35.3
-1.15808,-30.5
-1.15796,-25.6
